id,label
193009,automobile
193010,cat
193011,truck
193012,bird
193013,frog
193014,deer
193015,automobile
193016,frog
193017,airplane
193018,frog
193019,airplane
193020,bird
193021,automobile
193022,automobile
193023,truck
193024,frog
193025,ship
193026,frog
193027,truck
193028,airplane
193029,truck
193030,airplane
193031,bird
193032,airplane
193033,frog
193034,horse
193035,bird
193036,dog
193037,dog
193038,automobile
193039,frog
193040,ship
193041,dog
193042,frog
193043,cat
193044,ship
193045,deer
193046,horse
193047,automobile
193048,horse
193049,airplane
193050,truck
193051,dog
193052,truck
193053,frog
193054,frog
193055,cat
193056,frog
193057,horse
193058,cat
193059,frog
193060,airplane
193061,ship
193062,frog
193063,ship
193064,ship
193065,truck
193066,airplane
193067,ship
193068,cat
193069,ship
193070,bird
193071,horse
193072,bird
193073,frog
193074,bird
193075,dog
193076,cat
193077,cat
193078,cat
193079,cat
193080,deer
193081,deer
193082,dog
193083,bird
193084,ship
193085,airplane
193086,frog
193087,automobile
193088,truck
193089,truck
193090,airplane
193091,cat
193092,horse
193093,horse
193094,dog
193095,frog
193096,frog
193097,dog
193098,horse
193099,truck
193100,ship
193101,airplane
193102,cat
193103,horse
193104,horse
193105,automobile
193106,deer
193107,frog
193108,bird
193109,dog
193110,horse
193111,automobile
193112,frog
193113,horse
193114,ship
193115,dog
193116,airplane
193117,frog
193118,automobile
193119,bird
193120,horse
193121,frog
193122,ship
193123,bird
193124,dog
193125,frog
193126,automobile
193127,cat
193128,bird
193129,airplane
193130,frog
193131,airplane
193132,ship
193133,airplane
193134,automobile
193135,bird
193136,airplane
193137,cat
193138,automobile
193139,frog
193140,bird
193141,horse
193142,frog
193143,airplane
193144,dog
193145,dog
193146,ship
193147,automobile
193148,bird
193149,airplane
193150,airplane
193151,deer
193152,ship
193153,automobile
193154,truck
193155,bird
193156,truck
193157,bird
193158,frog
193159,deer
193160,truck
193161,automobile
193162,airplane
193163,cat
193164,deer
193165,airplane
193166,bird
193167,airplane
193168,horse
193169,airplane
193170,frog
193171,bird
193172,ship
193173,airplane
193174,truck
193175,deer
193176,frog
193177,airplane
193178,horse
193179,bird
193180,ship
193181,truck
193182,airplane
193183,cat
193184,deer
193185,frog
193186,cat
193187,horse
193188,truck
193189,automobile
193190,deer
193191,airplane
193192,frog
193193,dog
193194,ship
193195,bird
193196,truck
193197,dog
193198,automobile
193199,ship
193200,dog
193201,truck
193202,horse
193203,horse
193204,truck
193205,ship
193206,automobile
193207,frog
193208,horse
193209,airplane
193210,dog
193211,frog
193212,horse
193213,airplane
193214,ship
193215,bird
193216,deer
193217,cat
193218,deer
193219,frog
193220,airplane
193221,bird
193222,bird
193223,ship
193224,airplane
193225,bird
193226,airplane
193227,airplane
193228,horse
193229,airplane
193230,horse
193231,cat
193232,ship
193233,bird
193234,horse
193235,truck
193236,bird
193237,ship
193238,bird
193239,deer
193240,horse
193241,frog
193242,horse
193243,cat
193244,dog
193245,ship
193246,frog
193247,frog
193248,airplane
193249,frog
193250,deer
193251,airplane
193252,cat
193253,cat
193254,bird
193255,cat
193256,airplane
193257,dog
193258,automobile
193259,airplane
193260,frog
193261,ship
193262,cat
193263,bird
193264,cat
193265,airplane
193266,deer
193267,deer
193268,deer
193269,ship
193270,automobile
193271,bird
193272,horse
193273,dog
193274,frog
193275,ship
193276,deer
193277,automobile
193278,dog
193279,airplane
193280,deer
193281,dog
193282,automobile
193283,ship
193284,bird
193285,cat
193286,airplane
193287,truck
193288,airplane
193289,frog
193290,deer
193291,airplane
193292,dog
193293,automobile
193294,bird
193295,truck
193296,frog
193297,bird
193298,dog
193299,frog
193300,cat
193301,bird
193302,cat
193303,dog
193304,dog
193305,airplane
193306,horse
193307,automobile
193308,airplane
193309,frog
193310,frog
193311,airplane
193312,automobile
193313,dog
193314,horse
193315,horse
193316,dog
193317,cat
193318,automobile
193319,dog
193320,cat
193321,cat
193322,frog
193323,frog
193324,horse
193325,deer
193326,dog
193327,deer
193328,frog
193329,cat
193330,dog
193331,automobile
193332,horse
193333,dog
193334,airplane
193335,airplane
193336,bird
193337,airplane
193338,frog
193339,truck
193340,automobile
193341,horse
193342,dog
193343,airplane
193344,truck
193345,dog
193346,airplane
193347,cat
193348,airplane
193349,frog
193350,automobile
193351,cat
193352,frog
193353,cat
193354,horse
193355,airplane
193356,automobile
193357,truck
193358,frog
193359,frog
193360,frog
193361,airplane
193362,bird
193363,truck
193364,airplane
193365,bird
193366,cat
193367,bird
193368,bird
193369,horse
193370,airplane
193371,ship
193372,automobile
193373,horse
193374,deer
193375,frog
193376,frog
193377,bird
193378,cat
193379,bird
193380,cat
193381,frog
193382,deer
193383,airplane
193384,airplane
193385,ship
193386,airplane
193387,airplane
193388,automobile
193389,frog
193390,cat
193391,frog
193392,automobile
193393,deer
193394,deer
193395,automobile
193396,airplane
193397,bird
193398,bird
193399,airplane
193400,bird
193401,horse
193402,ship
193403,cat
193404,bird
193405,deer
193406,dog
193407,cat
193408,airplane
193409,dog
193410,frog
193411,bird
193412,truck
193413,automobile
193414,automobile
193415,frog
193416,bird
193417,horse
193418,deer
193419,automobile
193420,ship
193421,bird
193422,frog
193423,airplane
193424,airplane
193425,automobile
193426,dog
193427,dog
193428,horse
193429,frog
193430,cat
193431,airplane
193432,ship
193433,dog
193434,bird
193435,cat
193436,dog
193437,truck
193438,truck
193439,dog
193440,cat
193441,frog
193442,airplane
193443,airplane
193444,truck
193445,airplane
193446,cat
193447,ship
193448,deer
193449,ship
193450,frog
193451,automobile
193452,frog
193453,frog
193454,deer
193455,cat
193456,frog
193457,frog
193458,horse
193459,frog
193460,automobile
193461,airplane
193462,airplane
193463,bird
193464,dog
193465,airplane
193466,bird
193467,frog
193468,ship
193469,deer
193470,dog
193471,bird
193472,bird
193473,ship
193474,deer
193475,dog
193476,frog
193477,bird
193478,bird
193479,truck
193480,truck
193481,automobile
193482,airplane
193483,airplane
193484,dog
193485,ship
193486,ship
193487,airplane
193488,dog
193489,cat
193490,deer
193491,cat
193492,frog
193493,bird
193494,airplane
193495,cat
193496,cat
193497,dog
193498,dog
193499,dog
193500,automobile
193501,airplane
193502,bird
193503,bird
193504,horse
193505,deer
193506,cat
193507,horse
193508,dog
193509,bird
193510,deer
193511,horse
193512,truck
193513,dog
193514,frog
193515,deer
193516,cat
193517,truck
193518,horse
193519,ship
193520,automobile
193521,dog
193522,airplane
193523,bird
193524,frog
193525,airplane
193526,bird
193527,automobile
193528,automobile
193529,automobile
193530,dog
193531,airplane
193532,frog
193533,frog
193534,airplane
193535,cat
193536,deer
193537,airplane
193538,truck
193539,airplane
193540,dog
193541,horse
193542,bird
193543,cat
193544,airplane
193545,airplane
193546,automobile
193547,airplane
193548,airplane
193549,frog
193550,deer
193551,cat
193552,horse
193553,automobile
193554,cat
193555,dog
193556,bird
193557,truck
193558,dog
193559,airplane
193560,dog
193561,horse
193562,cat
193563,airplane
193564,ship
193565,frog
193566,horse
193567,frog
193568,bird
193569,airplane
193570,airplane
193571,cat
193572,cat
193573,ship
193574,airplane
193575,horse
193576,ship
193577,automobile
193578,dog
193579,ship
193580,horse
193581,dog
193582,dog
193583,cat
193584,frog
193585,bird
193586,horse
193587,frog
193588,dog
193589,frog
193590,frog
193591,frog
193592,horse
193593,cat
193594,airplane
193595,truck
193596,cat
193597,deer
193598,frog
193599,deer
193600,horse
193601,ship
193602,bird
193603,automobile
193604,bird
193605,frog
193606,frog
193607,ship
193608,cat
193609,horse
193610,ship
193611,cat
193612,bird
193613,dog
193614,deer
193615,cat
193616,horse
193617,truck
193618,bird
193619,dog
193620,cat
193621,dog
193622,dog
193623,bird
193624,ship
193625,deer
193626,frog
193627,frog
193628,dog
193629,dog
193630,airplane
193631,automobile
193632,horse
193633,frog
193634,cat
193635,ship
193636,truck
193637,bird
193638,automobile
193639,frog
193640,horse
193641,truck
193642,dog
193643,ship
193644,airplane
193645,cat
193646,airplane
193647,dog
193648,frog
193649,dog
193650,dog
193651,ship
193652,bird
193653,cat
193654,ship
193655,airplane
193656,frog
193657,frog
193658,bird
193659,airplane
193660,bird
193661,ship
193662,airplane
193663,bird
193664,bird
193665,cat
193666,truck
193667,frog
193668,airplane
193669,horse
193670,automobile
193671,bird
193672,horse
193673,truck
193674,bird
193675,bird
193676,airplane
193677,airplane
193678,frog
193679,bird
193680,automobile
193681,frog
193682,airplane
193683,cat
193684,deer
193685,automobile
193686,deer
193687,ship
193688,horse
193689,airplane
193690,horse
193691,horse
193692,truck
193693,frog
193694,automobile
193695,frog
193696,truck
193697,automobile
193698,ship
193699,cat
193700,frog
193701,dog
193702,deer
193703,cat
193704,cat
193705,bird
193706,frog
193707,frog
193708,frog
193709,bird
193710,ship
193711,ship
193712,automobile
193713,airplane
193714,truck
193715,horse
193716,deer
193717,truck
193718,bird
193719,airplane
193720,airplane
193721,airplane
193722,frog
193723,airplane
193724,ship
193725,bird
193726,horse
193727,frog
193728,cat
193729,frog
193730,cat
193731,bird
193732,horse
193733,airplane
193734,horse
193735,cat
193736,cat
193737,frog
193738,frog
193739,deer
193740,horse
193741,horse
193742,truck
193743,ship
193744,automobile
193745,frog
193746,frog
193747,dog
193748,automobile
193749,frog
193750,dog
193751,bird
193752,frog
193753,horse
193754,ship
193755,dog
193756,frog
193757,frog
193758,automobile
193759,airplane
193760,dog
193761,ship
193762,truck
193763,ship
193764,cat
193765,frog
193766,bird
193767,bird
193768,dog
193769,bird
193770,bird
193771,frog
193772,frog
193773,ship
193774,frog
193775,cat
193776,bird
193777,truck
193778,ship
193779,automobile
193780,dog
193781,dog
193782,ship
193783,dog
193784,deer
193785,airplane
193786,bird
193787,frog
193788,bird
193789,horse
193790,cat
193791,ship
193792,cat
193793,airplane
193794,ship
193795,ship
193796,airplane
193797,cat
193798,airplane
193799,airplane
193800,cat
193801,dog
193802,ship
193803,dog
193804,ship
193805,cat
193806,ship
193807,frog
193808,automobile
193809,deer
193810,ship
193811,automobile
193812,dog
193813,airplane
193814,cat
193815,airplane
193816,dog
193817,cat
193818,truck
193819,horse
193820,automobile
193821,bird
193822,bird
193823,airplane
193824,ship
193825,cat
193826,airplane
193827,ship
193828,airplane
193829,deer
193830,bird
193831,dog
193832,bird
193833,truck
193834,dog
193835,airplane
193836,airplane
193837,bird
193838,deer
193839,airplane
193840,frog
193841,horse
193842,truck
193843,automobile
193844,dog
193845,ship
193846,ship
193847,ship
193848,airplane
193849,frog
193850,cat
193851,deer
193852,horse
193853,dog
193854,bird
193855,bird
193856,dog
193857,horse
193858,automobile
193859,frog
193860,cat
193861,horse
193862,ship
193863,deer
193864,horse
193865,horse
193866,cat
193867,horse
193868,automobile
193869,ship
193870,frog
193871,dog
193872,cat
193873,automobile
193874,dog
193875,truck
193876,automobile
193877,frog
193878,airplane
193879,automobile
193880,airplane
193881,cat
193882,airplane
193883,cat
193884,frog
193885,airplane
193886,cat
193887,bird
193888,automobile
193889,truck
193890,deer
193891,ship
193892,frog
193893,airplane
193894,horse
193895,truck
193896,bird
193897,frog
193898,bird
193899,dog
193900,airplane
193901,cat
193902,airplane
193903,frog
193904,automobile
193905,deer
193906,frog
193907,airplane
193908,frog
193909,airplane
193910,dog
193911,ship
193912,airplane
193913,automobile
193914,bird
193915,automobile
193916,bird
193917,airplane
193918,cat
193919,horse
193920,automobile
193921,truck
193922,automobile
193923,automobile
193924,airplane
193925,ship
193926,frog
193927,cat
193928,deer
193929,horse
193930,dog
193931,frog
193932,bird
193933,automobile
193934,bird
193935,truck
193936,dog
193937,deer
193938,frog
193939,ship
193940,horse
193941,automobile
193942,dog
193943,bird
193944,frog
193945,horse
193946,airplane
193947,ship
193948,deer
193949,automobile
193950,bird
193951,deer
193952,ship
193953,ship
193954,automobile
193955,deer
193956,horse
193957,ship
193958,deer
193959,cat
193960,bird
193961,frog
193962,airplane
193963,airplane
193964,horse
193965,ship
193966,deer
193967,automobile
193968,dog
193969,frog
193970,deer
193971,frog
193972,ship
193973,cat
193974,cat
193975,dog
193976,dog
193977,horse
193978,automobile
193979,frog
193980,dog
193981,cat
193982,airplane
193983,automobile
193984,dog
193985,dog
193986,airplane
193987,cat
193988,cat
193989,dog
193990,frog
193991,bird
193992,bird
193993,deer
193994,automobile
193995,bird
193996,frog
193997,automobile
193998,dog
193999,truck
194000,horse
194001,bird
194002,horse
194003,frog
194004,automobile
194005,airplane
194006,deer
194007,dog
194008,cat
194009,dog
194010,automobile
194011,dog
194012,frog
194013,airplane
194014,dog
194015,horse
194016,bird
194017,cat
194018,dog
194019,dog
194020,automobile
194021,airplane
194022,automobile
194023,deer
194024,deer
194025,frog
194026,dog
194027,frog
194028,frog
194029,airplane
194030,airplane
194031,automobile
194032,bird
194033,truck
194034,horse
194035,dog
194036,automobile
194037,dog
194038,ship
194039,cat
194040,airplane
194041,truck
194042,bird
194043,automobile
194044,airplane
194045,automobile
194046,frog
194047,ship
194048,automobile
194049,bird
194050,airplane
194051,airplane
194052,bird
194053,horse
194054,frog
194055,bird
194056,cat
194057,truck
194058,frog
194059,ship
194060,airplane
194061,bird
194062,airplane
194063,airplane
194064,bird
194065,frog
194066,bird
194067,truck
194068,deer
194069,cat
194070,ship
194071,airplane
194072,ship
194073,bird
194074,dog
194075,deer
194076,truck
194077,deer
194078,automobile
194079,frog
194080,cat
194081,truck
194082,bird
194083,frog
194084,bird
194085,ship
194086,airplane
194087,airplane
194088,ship
194089,bird
194090,airplane
194091,airplane
194092,frog
194093,dog
194094,frog
194095,bird
194096,deer
194097,ship
194098,horse
194099,ship
194100,truck
194101,frog
194102,frog
194103,bird
194104,ship
194105,automobile
194106,truck
194107,cat
194108,deer
194109,cat
194110,horse
194111,truck
194112,horse
194113,cat
194114,dog
194115,ship
194116,bird
194117,automobile
194118,airplane
194119,dog
194120,ship
194121,horse
194122,dog
194123,bird
194124,dog
194125,ship
194126,ship
194127,dog
194128,ship
194129,truck
194130,ship
194131,bird
194132,ship
194133,deer
194134,deer
194135,truck
194136,horse
194137,airplane
194138,bird
194139,automobile
194140,airplane
194141,horse
194142,frog
194143,ship
194144,dog
194145,frog
194146,cat
194147,airplane
194148,bird
194149,frog
194150,cat
194151,frog
194152,horse
194153,frog
194154,automobile
194155,automobile
194156,ship
194157,dog
194158,airplane
194159,dog
194160,truck
194161,ship
194162,horse
194163,airplane
194164,cat
194165,airplane
194166,deer
194167,bird
194168,frog
194169,frog
194170,horse
194171,truck
194172,ship
194173,frog
194174,frog
194175,airplane
194176,cat
194177,cat
194178,dog
194179,truck
194180,dog
194181,cat
194182,deer
194183,truck
194184,deer
194185,ship
194186,frog
194187,deer
194188,horse
194189,frog
194190,cat
194191,frog
194192,frog
194193,automobile
194194,cat
194195,ship
194196,truck
194197,frog
194198,airplane
194199,airplane
194200,dog
194201,automobile
194202,cat
194203,bird
194204,bird
194205,frog
194206,ship
194207,frog
194208,cat
194209,frog
194210,frog
194211,frog
194212,frog
194213,frog
194214,bird
194215,frog
194216,ship
194217,automobile
194218,airplane
194219,horse
194220,dog
194221,bird
194222,bird
194223,bird
194224,dog
194225,horse
194226,ship
194227,horse
194228,frog
194229,airplane
194230,ship
194231,horse
194232,ship
194233,airplane
194234,frog
194235,bird
194236,dog
194237,ship
194238,airplane
194239,automobile
194240,ship
194241,truck
194242,frog
194243,airplane
194244,airplane
194245,horse
194246,ship
194247,dog
194248,airplane
194249,dog
194250,airplane
194251,bird
194252,truck
194253,truck
194254,cat
194255,frog
194256,horse
194257,dog
194258,automobile
194259,automobile
194260,airplane
194261,dog
194262,horse
194263,frog
194264,airplane
194265,frog
194266,frog
194267,horse
194268,horse
194269,horse
194270,frog
194271,horse
194272,dog
194273,bird
194274,cat
194275,airplane
194276,truck
194277,bird
194278,horse
194279,truck
194280,automobile
194281,cat
194282,airplane
194283,airplane
194284,truck
194285,deer
194286,automobile
194287,cat
194288,bird
194289,ship
194290,ship
194291,cat
194292,frog
194293,cat
194294,dog
194295,airplane
194296,cat
194297,truck
194298,automobile
194299,automobile
194300,airplane
194301,airplane
194302,cat
194303,truck
194304,ship
194305,deer
194306,airplane
194307,bird
194308,cat
194309,ship
194310,airplane
194311,frog
194312,bird
194313,cat
194314,frog
194315,airplane
194316,deer
194317,frog
194318,airplane
194319,deer
194320,automobile
194321,dog
194322,bird
194323,frog
194324,dog
194325,truck
194326,automobile
194327,deer
194328,frog
194329,truck
194330,truck
194331,dog
194332,deer
194333,cat
194334,dog
194335,ship
194336,dog
194337,airplane
194338,cat
194339,bird
194340,frog
194341,ship
194342,deer
194343,deer
194344,frog
194345,airplane
194346,automobile
194347,airplane
194348,bird
194349,automobile
194350,cat
194351,bird
194352,frog
194353,cat
194354,truck
194355,ship
194356,bird
194357,automobile
194358,dog
194359,horse
194360,airplane
194361,dog
194362,airplane
194363,horse
194364,frog
194365,automobile
194366,automobile
194367,truck
194368,airplane
194369,frog
194370,frog
194371,ship
194372,horse
194373,frog
194374,automobile
194375,cat
194376,ship
194377,automobile
194378,horse
194379,bird
194380,ship
194381,frog
194382,airplane
194383,ship
194384,bird
194385,frog
194386,dog
194387,horse
194388,bird
194389,deer
194390,bird
194391,cat
194392,deer
194393,automobile
194394,dog
194395,horse
194396,bird
194397,frog
194398,horse
194399,bird
194400,deer
194401,airplane
194402,truck
194403,frog
194404,automobile
194405,truck
194406,horse
194407,cat
194408,dog
194409,dog
194410,dog
194411,cat
194412,frog
194413,frog
194414,ship
194415,airplane
194416,frog
194417,airplane
194418,ship
194419,truck
194420,airplane
194421,deer
194422,cat
194423,truck
194424,truck
194425,automobile
194426,deer
194427,frog
194428,dog
194429,bird
194430,cat
194431,truck
194432,frog
194433,bird
194434,ship
194435,airplane
194436,truck
194437,cat
194438,truck
194439,cat
194440,cat
194441,dog
194442,frog
194443,deer
194444,truck
194445,bird
194446,horse
194447,dog
194448,frog
194449,bird
194450,ship
194451,ship
194452,automobile
194453,dog
194454,airplane
194455,horse
194456,ship
194457,dog
194458,bird
194459,bird
194460,bird
194461,airplane
194462,cat
194463,dog
194464,airplane
194465,ship
194466,frog
194467,deer
194468,frog
194469,cat
194470,cat
194471,bird
194472,truck
194473,horse
194474,cat
194475,automobile
194476,truck
194477,automobile
194478,bird
194479,ship
194480,airplane
194481,cat
194482,dog
194483,frog
194484,horse
194485,deer
194486,truck
194487,automobile
194488,deer
194489,airplane
194490,airplane
194491,dog
194492,horse
194493,horse
194494,cat
194495,cat
194496,airplane
194497,truck
194498,horse
194499,truck
194500,deer
194501,airplane
194502,deer
194503,cat
194504,deer
194505,automobile
194506,bird
194507,frog
194508,truck
194509,frog
194510,deer
194511,horse
194512,cat
194513,horse
194514,automobile
194515,bird
194516,frog
194517,bird
194518,airplane
194519,airplane
194520,ship
194521,cat
194522,airplane
194523,dog
194524,horse
194525,frog
194526,frog
194527,bird
194528,airplane
194529,horse
194530,bird
194531,frog
194532,dog
194533,airplane
194534,frog
194535,automobile
194536,dog
194537,airplane
194538,automobile
194539,truck
194540,truck
194541,truck
194542,cat
194543,automobile
194544,airplane
194545,horse
194546,airplane
194547,truck
194548,frog
194549,airplane
194550,cat
194551,bird
194552,cat
194553,airplane
194554,horse
194555,truck
194556,deer
194557,bird
194558,cat
194559,airplane
194560,bird
194561,horse
194562,dog
194563,automobile
194564,frog
194565,automobile
194566,automobile
194567,cat
194568,dog
194569,cat
194570,airplane
194571,horse
194572,automobile
194573,bird
194574,dog
194575,deer
194576,frog
194577,ship
194578,ship
194579,ship
194580,frog
194581,bird
194582,frog
194583,cat
194584,bird
194585,dog
194586,frog
194587,truck
194588,ship
194589,frog
194590,cat
194591,horse
194592,deer
194593,bird
194594,deer
194595,bird
194596,dog
194597,frog
194598,cat
194599,truck
194600,bird
194601,airplane
194602,bird
194603,deer
194604,bird
194605,airplane
194606,deer
194607,horse
194608,automobile
194609,automobile
194610,airplane
194611,dog
194612,cat
194613,truck
194614,dog
194615,truck
194616,dog
194617,frog
194618,horse
194619,cat
194620,frog
194621,cat
194622,ship
194623,deer
194624,automobile
194625,airplane
194626,dog
194627,frog
194628,dog
194629,truck
194630,cat
194631,cat
194632,truck
194633,automobile
194634,cat
194635,truck
194636,automobile
194637,bird
194638,airplane
194639,bird
194640,airplane
194641,airplane
194642,ship
194643,ship
194644,deer
194645,cat
194646,frog
194647,cat
194648,truck
194649,horse
194650,dog
194651,ship
194652,bird
194653,deer
194654,ship
194655,airplane
194656,bird
194657,dog
194658,horse
194659,automobile
194660,airplane
194661,frog
194662,dog
194663,frog
194664,bird
194665,deer
194666,ship
194667,bird
194668,cat
194669,bird
194670,airplane
194671,deer
194672,deer
194673,frog
194674,frog
194675,airplane
194676,cat
194677,truck
194678,deer
194679,frog
194680,airplane
194681,bird
194682,frog
194683,ship
194684,cat
194685,frog
194686,truck
194687,truck
194688,horse
194689,bird
194690,ship
194691,dog
194692,ship
194693,automobile
194694,dog
194695,dog
194696,automobile
194697,frog
194698,dog
194699,ship
194700,dog
194701,bird
194702,airplane
194703,deer
194704,bird
194705,automobile
194706,airplane
194707,automobile
194708,dog
194709,cat
194710,cat
194711,ship
194712,cat
194713,frog
194714,cat
194715,ship
194716,dog
194717,cat
194718,horse
194719,horse
194720,bird
194721,frog
194722,cat
194723,cat
194724,horse
194725,bird
194726,bird
194727,deer
194728,cat
194729,airplane
194730,automobile
194731,cat
194732,automobile
194733,cat
194734,horse
194735,dog
194736,horse
194737,cat
194738,dog
194739,dog
194740,ship
194741,dog
194742,dog
194743,airplane
194744,dog
194745,ship
194746,dog
194747,cat
194748,airplane
194749,airplane
194750,automobile
194751,ship
194752,frog
194753,frog
194754,frog
194755,dog
194756,horse
194757,horse
194758,truck
194759,cat
194760,dog
194761,frog
194762,bird
194763,truck
194764,dog
194765,dog
194766,frog
194767,automobile
194768,bird
194769,cat
194770,airplane
194771,horse
194772,frog
194773,truck
194774,horse
194775,deer
194776,cat
194777,dog
194778,truck
194779,truck
194780,cat
194781,dog
194782,bird
194783,dog
194784,automobile
194785,bird
194786,deer
194787,bird
194788,airplane
194789,airplane
194790,bird
194791,horse
194792,ship
194793,frog
194794,frog
194795,cat
194796,automobile
194797,horse
194798,deer
194799,bird
194800,deer
194801,deer
194802,ship
194803,truck
194804,ship
194805,dog
194806,airplane
194807,truck
194808,dog
194809,truck
194810,automobile
194811,automobile
194812,automobile
194813,frog
194814,ship
194815,horse
194816,bird
194817,frog
194818,cat
194819,bird
194820,frog
194821,airplane
194822,horse
194823,ship
194824,automobile
194825,dog
194826,deer
194827,bird
194828,airplane
194829,airplane
194830,dog
194831,bird
194832,bird
194833,horse
194834,bird
194835,cat
194836,dog
194837,horse
194838,dog
194839,ship
194840,frog
194841,deer
194842,airplane
194843,cat
194844,cat
194845,frog
194846,frog
194847,dog
194848,truck
194849,dog
194850,frog
194851,horse
194852,bird
194853,dog
194854,ship
194855,frog
194856,cat
194857,dog
194858,frog
194859,airplane
194860,deer
194861,bird
194862,deer
194863,airplane
194864,ship
194865,ship
194866,automobile
194867,frog
194868,airplane
194869,automobile
194870,frog
194871,dog
194872,ship
194873,dog
194874,cat
194875,ship
194876,dog
194877,frog
194878,dog
194879,ship
194880,airplane
194881,cat
194882,horse
194883,dog
194884,airplane
194885,bird
194886,airplane
194887,automobile
194888,airplane
194889,dog
194890,horse
194891,airplane
194892,frog
194893,airplane
194894,truck
194895,deer
194896,cat
194897,truck
194898,bird
194899,cat
194900,horse
194901,cat
194902,dog
194903,frog
194904,deer
194905,deer
194906,automobile
194907,automobile
194908,truck
194909,bird
194910,bird
194911,frog
194912,deer
194913,bird
194914,deer
194915,airplane
194916,cat
194917,automobile
194918,ship
194919,bird
194920,frog
194921,airplane
194922,frog
194923,bird
194924,dog
194925,automobile
194926,bird
194927,cat
194928,dog
194929,dog
194930,deer
194931,airplane
194932,airplane
194933,cat
194934,truck
194935,deer
194936,frog
194937,cat
194938,dog
194939,dog
194940,airplane
194941,airplane
194942,horse
194943,ship
194944,frog
194945,ship
194946,automobile
194947,bird
194948,automobile
194949,airplane
194950,cat
194951,ship
194952,horse
194953,frog
194954,cat
194955,dog
194956,truck
194957,frog
194958,horse
194959,dog
194960,deer
194961,deer
194962,frog
194963,airplane
194964,airplane
194965,truck
194966,dog
194967,dog
194968,frog
194969,airplane
194970,cat
194971,horse
194972,airplane
194973,frog
194974,cat
194975,frog
194976,deer
194977,deer
194978,frog
194979,frog
194980,truck
194981,ship
194982,airplane
194983,bird
194984,dog
194985,bird
194986,cat
194987,frog
194988,ship
194989,ship
194990,automobile
194991,frog
194992,frog
194993,horse
194994,deer
194995,deer
194996,automobile
194997,bird
194998,bird
194999,horse
195000,frog
195001,truck
195002,dog
195003,automobile
195004,ship
195005,cat
195006,bird
195007,cat
195008,frog
195009,dog
195010,cat
195011,cat
195012,truck
195013,deer
195014,deer
195015,cat
195016,frog
195017,dog
195018,horse
195019,frog
195020,automobile
195021,airplane
195022,ship
195023,cat
195024,ship
195025,truck
195026,horse
195027,dog
195028,frog
195029,truck
195030,dog
195031,truck
195032,ship
195033,ship
195034,cat
195035,frog
195036,airplane
195037,truck
195038,airplane
195039,truck
195040,horse
195041,bird
195042,frog
195043,cat
195044,frog
195045,truck
195046,bird
195047,airplane
195048,ship
195049,bird
195050,automobile
195051,automobile
195052,frog
195053,frog
195054,dog
195055,ship
195056,frog
195057,frog
195058,ship
195059,truck
195060,dog
195061,horse
195062,automobile
195063,airplane
195064,cat
195065,frog
195066,ship
195067,cat
195068,truck
195069,horse
195070,airplane
195071,frog
195072,bird
195073,frog
195074,deer
195075,cat
195076,frog
195077,airplane
195078,airplane
195079,bird
195080,horse
195081,ship
195082,cat
195083,airplane
195084,truck
195085,automobile
195086,bird
195087,horse
195088,airplane
195089,horse
195090,frog
195091,airplane
195092,frog
195093,horse
195094,cat
195095,ship
195096,frog
195097,cat
195098,automobile
195099,cat
195100,horse
195101,deer
195102,ship
195103,horse
195104,horse
195105,dog
195106,airplane
195107,bird
195108,cat
195109,truck
195110,frog
195111,frog
195112,frog
195113,deer
195114,cat
195115,frog
195116,ship
195117,deer
195118,airplane
195119,horse
195120,bird
195121,deer
195122,frog
195123,frog
195124,ship
195125,horse
195126,dog
195127,deer
195128,horse
195129,horse
195130,dog
195131,deer
195132,bird
195133,airplane
195134,dog
195135,horse
195136,ship
195137,cat
195138,frog
195139,horse
195140,dog
195141,dog
195142,frog
195143,dog
195144,bird
195145,horse
195146,ship
195147,truck
195148,ship
195149,bird
195150,deer
195151,frog
195152,frog
195153,airplane
195154,airplane
195155,deer
195156,frog
195157,airplane
195158,horse
195159,airplane
195160,bird
195161,frog
195162,frog
195163,bird
195164,truck
195165,dog
195166,horse
195167,truck
195168,frog
195169,horse
195170,deer
195171,deer
195172,cat
195173,cat
195174,bird
195175,cat
195176,cat
195177,truck
195178,ship
195179,ship
195180,frog
195181,deer
195182,ship
195183,airplane
195184,frog
195185,frog
195186,frog
195187,bird
195188,dog
195189,automobile
195190,horse
195191,horse
195192,frog
195193,automobile
195194,frog
195195,dog
195196,cat
195197,horse
195198,frog
195199,automobile
195200,truck
195201,frog
195202,horse
195203,cat
195204,ship
195205,automobile
195206,cat
195207,deer
195208,dog
195209,frog
195210,airplane
195211,ship
195212,horse
195213,frog
195214,bird
195215,frog
195216,airplane
195217,horse
195218,dog
195219,horse
195220,bird
195221,frog
195222,horse
195223,cat
195224,truck
195225,frog
195226,truck
195227,bird
195228,frog
195229,deer
195230,ship
195231,truck
195232,cat
195233,frog
195234,frog
195235,bird
195236,deer
195237,frog
195238,frog
195239,airplane
195240,frog
195241,dog
195242,dog
195243,dog
195244,truck
195245,deer
195246,bird
195247,bird
195248,automobile
195249,frog
195250,dog
195251,dog
195252,truck
195253,automobile
195254,frog
195255,ship
195256,frog
195257,frog
195258,deer
195259,automobile
195260,ship
195261,dog
